partner_id,region,payment_rail_type,is_master_affiliate,tier,tenure_months,avg_commission_3m,commission_volatility,login_count_30d,days_since_last_interaction,dashboard_usage_score,asset_download_count_30d,payment_delay_flag,unresolved_ticket_count,negative_sentiment_score,tier_proximity_score,traffic_quality_score,subnetwork_avg_health_score,subnetwork_recent_churn_count,churn_label,login_trend_30d,revenue_velocity,commission_trend_90d,conversion_rate_wow,churn_scenario,created_at,updated_at
P19406,LATAM,Crypto,False,Gold,5,1485.45,539.92,38,2,0.8241,1,False,1,0.21,0.0,0.537,,0,True,-0.385,-107.98,-0.37,-0.0609,Tier_Cliff_Anxiety,2026-02-07T04:12:17.578193,2026-02-07T04:12:17.578194
P19407,LATAM,Crypto,False,Bronze,9,1027.91,257.09,25,3,0.6873,1,False,0,0.09,1.0,0.6349,,0,False,0.244,-16.7,0.05,0.0322,Healthy,2026-02-07T04:12:17.578246,2026-02-07T04:12:17.578246
P19408,Africa,Crypto,False,Bronze,3,1684.9,372.38,29,8,0.6316,5,False,1,0.22,1.0,0.3336,,0,False,-0.091,9.83,0.043,0.0311,Healthy,2026-02-07T04:12:17.578298,2026-02-07T04:12:17.578299
P19409,Africa,Bank,False,Bronze,1,4690.9,1148.5,3,0,0.688,1,False,1,0.18,1.0,0.8045,,0,True,-0.088,-66.93,-0.178,-0.0598,Passive_Disengagement,2026-02-07T04:12:17.578351,2026-02-07T04:12:17.578352
P19410,Africa,Crypto,False,Bronze,5,1630.14,134.45,11,2,0.4007,5,False,0,0.53,1.0,0.6168,,0,False,-0.234,-2.15,0.098,-0.0165,Healthy,2026-02-07T04:12:17.578408,2026-02-07T04:12:17.578409
P19411,LATAM,Crypto,False,Gold,36,5569.18,1936.76,25,2,0.5406,3,False,1,0.19,0.1138,0.4647,,0,False,-0.456,34.76,0.083,0.0148,Healthy,2026-02-07T04:12:17.578465,2026-02-07T04:12:17.578466
P19412,CIS,Crypto,False,Bronze,2,1628.04,687.81,14,9,0.5661,4,False,0,0.39,1.0,0.7624,,0,False,0.253,10.28,0.035,0.017,Healthy,2026-02-07T04:12:17.578518,2026-02-07T04:12:17.578519
P19413,APAC,Mobile_Money,False,Bronze,6,1645.15,615.55,23,0,0.8552,1,False,0,0.16,1.0,0.6118,,0,False,0.048,4.49,-0.1,-0.0005,Healthy,2026-02-07T04:12:17.578573,2026-02-07T04:12:17.578573
P19414,EMEA,P2P,False,Gold,23,1256.34,401.69,4,13,0.5136,5,False,0,0.09,0.0,0.6461,,0,False,0.094,18.83,-0.028,0.0445,Healthy,2026-02-07T04:12:17.578630,2026-02-07T04:12:17.578631
P19415,EMEA,P2P,False,Bronze,8,2913.4,920.7,12,1,0.7444,4,False,0,0.19,1.0,0.4845,,0,True,-0.015,-38.5,-0.117,-0.0166,Passive_Disengagement,2026-02-07T04:12:17.578684,2026-02-07T04:12:17.578685
P19416,APAC,Agent,False,Bronze,43,1082.46,302.28,21,0,0.8705,6,False,1,0.23,1.0,0.4683,,0,False,0.36,49.46,0.07,-0.0256,Healthy,2026-02-07T04:12:17.578741,2026-02-07T04:12:17.578742
P19417,APAC,Bank,False,Silver,8,1080.58,169.57,22,2,0.8574,4,False,0,0.14,0.0806,0.8105,,0,False,0.12,72.55,0.009,0.0132,Healthy,2026-02-07T04:12:17.578799,2026-02-07T04:12:17.578800
P19418,LATAM,Crypto,False,Bronze,56,1561.52,528.55,36,1,0.6786,3,False,1,0.09,1.0,0.5789,,0,True,-0.132,-63.74,-0.157,-0.0258,Passive_Disengagement,2026-02-07T04:12:17.578851,2026-02-07T04:12:17.578852
P19419,LATAM,Crypto,False,Bronze,17,9906.35,3110.86,18,3,0.6944,1,False,0,0.34,1.0,0.5906,,0,False,0.018,-0.45,-0.059,0.0229,Healthy,2026-02-07T04:12:17.578906,2026-02-07T04:12:17.578907
P19420,LATAM,Crypto,False,Gold,20,1128.51,339.41,3,4,0.8071,3,False,1,0.17,0.0,0.5325,,0,True,0.051,-48.67,-0.152,-0.024,Tier_Cliff_Anxiety,2026-02-07T04:12:17.578969,2026-02-07T04:12:17.578970
P19421,APAC,Crypto,False,Bronze,1,1235.4,502.92,14,2,0.6998,6,False,1,0.34,1.0,0.2733,,0,False,-0.35,15.14,0.043,0.0027,Healthy,2026-02-07T04:12:17.579021,2026-02-07T04:12:17.579022
P19422,CIS,P2P,False,Gold,4,1767.25,1003.55,29,4,0.621,4,False,0,0.33,0.0,0.5899,,0,False,0.108,38.97,0.057,0.0106,Healthy,2026-02-07T04:12:17.579077,2026-02-07T04:12:17.579078
P19423,LATAM,Agent,False,Bronze,4,1529.49,544.15,25,1,0.6492,1,False,0,0.15,1.0,0.7377,,0,False,0.465,4.03,-0.088,0.011,Healthy,2026-02-07T04:12:17.579131,2026-02-07T04:12:17.579132
P19424,CIS,Agent,False,Silver,59,1190.82,281.28,13,2,0.3683,4,False,1,0.18,0.1908,0.7332,,0,False,0.087,-18.11,0.046,0.0012,Healthy,2026-02-07T04:12:17.579189,2026-02-07T04:12:17.579190
P19425,MENA,Crypto,False,Bronze,3,2388.02,756.5,24,6,0.1787,1,False,0,0.55,1.0,0.7861,,0,False,0.183,-31.77,-0.121,0.0191,Healthy,2026-02-07T04:12:17.579246,2026-02-07T04:12:17.579247
P19426,LATAM,Crypto,False,Bronze,5,3738.85,799.54,16,6,0.5081,3,True,0,0.15,1.0,0.7309,,0,False,0.137,13.07,-0.082,-0.002,Healthy,2026-02-07T04:12:17.579300,2026-02-07T04:12:17.579301
P19427,CIS,Bank,False,Bronze,54,4407.42,1479.76,24,2,0.5895,3,False,0,0.19,1.0,0.5448,,0,False,-0.133,-2.14,-0.013,-0.0214,Healthy,2026-02-07T04:12:17.579354,2026-02-07T04:12:17.579355
P19428,EMEA,Crypto,False,Bronze,3,1370.44,303.24,16,5,0.6066,1,False,0,0.46,1.0,0.7561,,0,False,-0.099,5.47,0.14,-0.0046,Healthy,2026-02-07T04:12:17.579408,2026-02-07T04:12:17.579409
P19429,EMEA,Bank,False,Bronze,15,7206.05,1850.95,18,18,0.5529,4,False,1,0.41,1.0,0.4666,,0,False,0.212,74.72,-0.074,-0.0114,Healthy,2026-02-07T04:12:17.579461,2026-02-07T04:12:17.579461
P19430,MENA,Bank,False,Bronze,10,14081.93,4327.99,26,2,0.7524,1,False,0,0.46,1.0,0.6919,,0,False,0.024,30.41,-0.025,-0.0029,Healthy,2026-02-07T04:12:17.579513,2026-02-07T04:12:17.579514
P19431,EMEA,P2P,False,Silver,6,1272.75,625.68,16,17,0.4301,1,False,0,0.05,0.2728,0.24,,0,True,-0.321,-74.67,-0.158,-0.0091,Passive_Disengagement,2026-02-07T04:12:17.579569,2026-02-07T04:12:17.579570
P19432,LATAM,Crypto,False,Bronze,5,2999.45,939.04,7,2,0.6099,4,False,0,0.03,1.0,0.7102,,0,False,0.008,-17.65,0.1,-0.0022,Healthy,2026-02-07T04:12:17.579621,2026-02-07T04:12:17.579622
P19433,APAC,Mobile_Money,False,Platinum,26,1017.88,364.48,24,12,0.2541,4,False,0,0.38,0.0,0.5382,,0,False,0.13,55.91,-0.121,0.0127,Healthy,2026-02-07T04:12:17.579679,2026-02-07T04:12:17.579680
P19434,EMEA,P2P,False,Bronze,7,1545.66,427.46,14,3,0.5074,7,True,0,0.21,1.0,0.6176,,0,False,-0.165,61.76,-0.043,0.0162,Healthy,2026-02-07T04:12:17.579733,2026-02-07T04:12:17.579734
P19435,Africa,P2P,False,Silver,6,1465.53,408.03,17,2,0.5753,4,False,0,0.42,0.4655,0.4581,,0,True,-0.238,-111.08,-0.029,0.0168,Passive_Disengagement,2026-02-07T04:12:17.579791,2026-02-07T04:12:17.579792
P19436,LATAM,Crypto,False,Gold,38,1226.64,438.37,4,6,0.3546,2,False,0,0.07,0.0,0.6701,,0,True,0.006,-63.44,-0.156,-0.0248,Tier_Cliff_Anxiety,2026-02-07T04:12:17.579849,2026-02-07T04:12:17.579850
P19437,APAC,Crypto,False,Platinum,72,3953.35,1067.45,15,4,0.4316,1,False,2,0.27,0.0,0.3747,,0,True,-0.177,-58.37,-0.157,-0.0216,Tier_Cliff_Anxiety,2026-02-07T04:12:17.579915,2026-02-07T04:12:17.579916
P19438,LATAM,Bank,False,Bronze,30,3414.99,890.54,23,0,0.8361,2,False,0,0.44,1.0,0.6485,,0,False,-0.015,59.21,0.065,-0.0106,Healthy,2026-02-07T04:12:17.579970,2026-02-07T04:12:17.579971
P19439,MENA,Agent,False,Silver,20,1711.27,645.76,10,1,0.8287,4,False,0,0.05,0.7113,0.7148,,0,False,0.003,28.83,-0.024,0.0249,Healthy,2026-02-07T04:12:17.580029,2026-02-07T04:12:17.580030
P19440,CIS,Agent,False,Silver,12,26693.41,8103.98,19,1,0.5777,3,False,0,0.31,1.0,0.7006,,0,True,-0.13,-41.43,-0.1,-0.0513,Passive_Disengagement,2026-02-07T04:12:17.580087,2026-02-07T04:12:17.580088
P19441,CIS,Crypto,False,Silver,2,1779.36,679.08,17,0,0.601,2,False,1,0.52,0.7794,0.7755,,0,False,0.284,-28.2,0.077,0.0244,Healthy,2026-02-07T04:12:17.580146,2026-02-07T04:12:17.580147
P19442,MENA,Agent,False,Bronze,2,1177.07,154.12,22,12,0.6771,5,False,0,0.27,1.0,0.7032,,0,False,-0.173,-0.85,0.001,0.0121,Healthy,2026-02-07T04:12:17.580200,2026-02-07T04:12:17.580201
P19443,EMEA,Crypto,False,Silver,7,4119.35,1356.26,6,9,0.6967,4,False,0,0.11,1.0,0.5417,,0,False,0.105,9.13,0.036,0.0284,Healthy,2026-02-07T04:12:17.580259,2026-02-07T04:12:17.580260
P19444,Africa,Agent,False,Silver,1,1175.31,252.62,10,0,0.8734,1,False,1,0.32,0.1753,0.2892,,0,False,0.057,27.06,0.028,0.0222,Healthy,2026-02-07T04:12:17.580316,2026-02-07T04:12:17.580317
P19445,EMEA,Crypto,False,Silver,11,1293.41,281.53,32,4,0.6743,4,False,0,0.16,0.2934,0.4843,,0,False,0.441,-54.61,0.082,0.0061,Healthy,2026-02-07T04:12:17.580374,2026-02-07T04:12:17.580375
P19446,Africa,Crypto,False,Bronze,31,1330.35,434.33,12,1,0.7219,4,False,1,0.22,1.0,0.6284,,0,True,-0.262,-52.84,0.103,-0.0267,Passive_Disengagement,2026-02-07T04:12:17.580428,2026-02-07T04:12:17.580429
P19447,LATAM,Mobile_Money,False,Bronze,25,1212.42,675.24,12,12,0.3592,5,False,1,0.13,1.0,0.5704,,0,True,0.099,-91.36,-0.05,-0.0153,Passive_Disengagement,2026-02-07T04:12:17.580484,2026-02-07T04:12:17.580485
P19448,EMEA,P2P,False,Bronze,11,1165.5,292.97,5,1,0.7732,4,False,0,0.18,1.0,0.7774,,0,False,0.151,15.34,0.013,0.0128,Healthy,2026-02-07T04:12:17.580539,2026-02-07T04:12:17.580540
P19449,LATAM,Crypto,False,Bronze,1,1036.23,529.48,26,0,0.5723,6,False,2,0.05,1.0,0.3968,,0,False,-0.038,31.04,0.133,-0.0077,Healthy,2026-02-07T04:12:17.580595,2026-02-07T04:12:17.580596
P19450,Africa,P2P,False,Bronze,13,1228.51,239.06,21,2,0.5326,4,True,0,0.21,1.0,0.4532,,0,True,-0.182,-76.61,-0.067,-0.0143,Passive_Disengagement,2026-02-07T04:12:17.580652,2026-02-07T04:12:17.580653
P19451,EMEA,Bank,False,Bronze,40,1252.26,212.48,9,0,0.7134,5,False,0,0.05,1.0,0.5792,,0,True,0.238,-103.11,-0.075,-0.0308,Passive_Disengagement,2026-02-07T04:12:17.580707,2026-02-07T04:12:17.580708
P19452,APAC,Agent,False,Bronze,12,1809.85,487.41,2,6,0.7074,3,False,0,0.29,1.0,0.8398,,0,False,0.04,16.0,0.075,0.018,Healthy,2026-02-07T04:12:17.580761,2026-02-07T04:12:17.580762
P19453,APAC,Bank,False,Bronze,34,3076.92,965.77,16,10,0.7721,6,False,2,0.2,1.0,0.5434,,0,False,0.071,-25.92,-0.11,0.0075,Healthy,2026-02-07T04:12:17.580820,2026-02-07T04:12:17.580821
P19454,CIS,Bank,False,Bronze,13,2167.81,526.1,21,2,0.7656,2,False,1,0.17,1.0,0.7685,,0,True,-0.042,-50.16,-0.167,-0.0492,Passive_Disengagement,2026-02-07T04:12:17.580876,2026-02-07T04:12:17.580877
P19455,MENA,Crypto,False,Silver,30,6510.37,1983.52,11,9,0.709,1,False,0,0.13,1.0,0.5451,,0,False,-0.243,4.74,0.074,-0.0037,Healthy,2026-02-07T04:12:17.580937,2026-02-07T04:12:17.580937
P19456,Africa,Crypto,False,Silver,3,1335.24,643.91,11,5,0.6925,2,False,1,0.08,0.3352,0.7565,,0,False,0.261,69.42,-0.056,0.0059,Healthy,2026-02-07T04:12:17.581013,2026-02-07T04:12:17.581014
P19457,LATAM,Agent,False,Bronze,10,1428.03,227.27,21,3,0.4761,2,False,0,0.1,1.0,0.5714,,0,False,0.12,-13.05,0.145,0.0018,Healthy,2026-02-07T04:12:17.581070,2026-02-07T04:12:17.581071
P19458,LATAM,Agent,False,Bronze,31,1168.16,161.79,0,0,0.5427,3,False,0,0.11,1.0,0.6884,,0,False,-0.223,-0.8,-0.076,-0.0048,Healthy,2026-02-07T04:12:17.581127,2026-02-07T04:12:17.581128
P19459,APAC,Crypto,False,Silver,2,1605.06,371.5,9,4,0.6876,3,False,1,0.14,0.6051,0.5857,,0,False,-0.307,-4.48,0.109,-0.0016,Healthy,2026-02-07T04:12:17.581186,2026-02-07T04:12:17.581187
P19460,EMEA,Crypto,False,Bronze,2,4157.61,1374.9,30,5,0.8523,0,False,0,0.25,1.0,0.4951,,0,False,-0.194,12.75,0.004,0.008,Healthy,2026-02-07T04:12:17.581241,2026-02-07T04:12:17.581242
P19461,Africa,Bank,False,Silver,18,100000.0,30187.11,16,1,0.6812,4,False,0,0.53,1.0,0.7758,,0,False,-0.367,-21.64,0.027,0.0337,Healthy,2026-02-07T04:12:17.581299,2026-02-07T04:12:17.581300
P19462,EMEA,Bank,False,Gold,50,2836.8,700.14,9,27,0.7366,6,False,0,0.22,0.0,0.5215,,0,False,0.162,-1.02,-0.048,0.0053,Healthy,2026-02-07T04:12:17.581358,2026-02-07T04:12:17.581358
P19463,Africa,Crypto,False,Bronze,22,1728.72,247.82,11,14,0.7372,2,False,1,0.23,1.0,0.8435,,0,False,0.102,40.01,0.2,0.0182,Healthy,2026-02-07T04:12:17.581412,2026-02-07T04:12:17.581413
P19464,APAC,Mobile_Money,False,Platinum,26,1296.45,647.74,21,1,0.5524,7,False,1,0.06,0.0,0.6194,,0,False,-0.11,7.64,0.239,-0.0015,Healthy,2026-02-07T04:12:17.581475,2026-02-07T04:12:17.581476
P19465,APAC,Crypto,True,Bronze,19,1146.35,450.29,6,3,0.565,1,False,2,0.28,1.0,0.4344,85.0,0,False,0.158,-24.61,-0.127,-0.0009,Healthy,2026-02-07T04:12:17.581528,2026-02-07T04:12:17.581529
P19466,EMEA,Crypto,False,Silver,37,1647.48,717.52,19,6,0.4925,5,False,0,0.43,0.6475,0.4728,,0,False,0.084,26.15,0.118,0.0147,Healthy,2026-02-07T04:12:17.581587,2026-02-07T04:12:17.581588
P19467,Africa,Crypto,False,Gold,17,1147.21,18.66,19,7,0.5174,5,True,0,0.25,0.0,0.6476,,0,False,0.144,-26.79,-0.058,0.0209,Healthy,2026-02-07T04:12:17.581645,2026-02-07T04:12:17.581646
P19468,LATAM,Bank,False,Bronze,19,1600.71,781.99,15,8,0.8321,6,False,0,0.03,1.0,0.7394,,0,False,-0.409,21.19,0.062,-0.0024,Healthy,2026-02-07T04:12:17.581699,2026-02-07T04:12:17.581700
P19469,CIS,Agent,False,Silver,5,2144.93,668.32,1,0,0.3148,3,False,0,0.19,1.0,0.7057,,0,True,-0.388,-130.41,-0.134,-0.0273,Passive_Disengagement,2026-02-07T04:12:17.581760,2026-02-07T04:12:17.581761
P19470,MENA,Crypto,False,Platinum,10,3316.71,907.08,9,12,0.3885,2,False,0,0.15,0.0,0.3604,,0,False,0.138,-35.13,0.101,-0.0056,Healthy,2026-02-07T04:12:17.581818,2026-02-07T04:12:17.581819
P19471,LATAM,Agent,False,Silver,14,3018.2,1131.01,12,5,0.653,1,False,0,0.1,1.0,0.4418,,0,True,-0.207,-19.44,-0.023,-0.0096,Passive_Disengagement,2026-02-07T04:12:17.581877,2026-02-07T04:12:17.581878
P19472,CIS,P2P,False,Bronze,17,1350.37,316.58,15,2,0.5735,6,True,0,0.28,1.0,0.7736,,0,False,0.165,-20.59,-0.013,0.0172,Healthy,2026-02-07T04:12:17.581930,2026-02-07T04:12:17.581931
P19473,MENA,Crypto,False,Bronze,19,2455.49,624.7,19,2,0.8915,1,False,0,0.07,1.0,0.6409,,0,False,0.376,8.11,0.034,0.0517,Healthy,2026-02-07T04:12:17.581985,2026-02-07T04:12:17.581986
P19474,APAC,P2P,False,Bronze,11,1240.8,330.62,17,6,0.7054,0,False,0,0.24,1.0,0.3483,,0,False,0.34,-46.19,0.08,0.0037,Healthy,2026-02-07T04:12:17.582037,2026-02-07T04:12:17.582038
P19475,CIS,Bank,False,Bronze,40,1255.19,873.76,10,19,0.6156,5,False,0,0.23,1.0,0.5851,,0,True,0.179,-155.45,-0.104,-0.0183,Passive_Disengagement,2026-02-07T04:12:17.582090,2026-02-07T04:12:17.582091
P19476,LATAM,Crypto,True,Silver,14,1451.32,363.49,1,0,0.6236,5,False,0,0.14,0.4513,0.6117,85.0,0,False,-0.346,-31.19,0.04,-0.0105,Healthy,2026-02-07T04:12:17.582146,2026-02-07T04:12:17.582147
P19477,APAC,Agent,False,Bronze,12,2231.46,895.08,24,5,0.7548,2,False,0,0.18,1.0,0.7478,,0,False,0.369,-9.18,0.037,0.0,Healthy,2026-02-07T04:12:17.582201,2026-02-07T04:12:17.582202
P19478,EMEA,P2P,False,Bronze,5,14442.02,4777.32,19,12,0.8513,2,False,0,0.18,1.0,0.595,,0,False,0.16,33.16,0.146,0.0303,Healthy,2026-02-07T04:12:17.582254,2026-02-07T04:12:17.582255
P19479,APAC,Bank,False,Silver,5,1894.25,389.42,23,4,0.6241,2,False,0,0.09,0.8942,0.4444,,0,True,0.083,-67.53,-0.324,-0.0344,Passive_Disengagement,2026-02-07T04:12:17.582314,2026-02-07T04:12:17.582315
P19480,LATAM,Crypto,False,Gold,59,1660.95,651.08,27,5,0.5092,1,False,1,0.17,0.0,0.4079,,0,True,-0.314,-148.74,-0.074,-0.0375,Tier_Cliff_Anxiety,2026-02-07T04:12:17.582371,2026-02-07T04:12:17.582372
P19481,LATAM,Bank,False,Bronze,15,1420.73,542.93,28,0,0.5074,2,False,1,0.24,1.0,0.5678,,0,False,0.299,-2.64,0.063,0.0029,Healthy,2026-02-07T04:12:17.582424,2026-02-07T04:12:17.582425
P19482,MENA,Mobile_Money,False,Bronze,5,6083.66,1841.93,26,5,0.6309,1,False,0,0.13,1.0,0.7532,,0,False,-0.142,14.27,-0.095,0.0205,Healthy,2026-02-07T04:12:17.582476,2026-02-07T04:12:17.582477
P19483,EMEA,Mobile_Money,False,Bronze,37,1951.0,473.16,24,6,0.3752,3,False,0,0.14,1.0,0.4795,,0,False,0.147,-15.86,0.006,-0.0015,Healthy,2026-02-07T04:12:17.582528,2026-02-07T04:12:17.582529
P19484,CIS,Bank,False,Bronze,19,1465.85,608.97,0,15,0.886,4,False,0,0.2,1.0,0.5496,,0,False,-0.055,25.38,0.078,0.0267,Healthy,2026-02-07T04:12:17.582583,2026-02-07T04:12:17.582584
P19485,CIS,Mobile_Money,False,Bronze,7,1280.58,212.09,13,2,0.5364,3,False,1,0.47,1.0,0.6952,,0,False,0.233,-16.18,0.051,0.0208,Healthy,2026-02-07T04:12:17.582636,2026-02-07T04:12:17.582636
P19486,MENA,Bank,False,Silver,1,3533.97,966.58,13,3,0.793,3,False,0,0.31,1.0,0.7556,,0,False,0.073,-7.14,0.125,0.0174,Healthy,2026-02-07T04:12:17.582692,2026-02-07T04:12:17.582693
P19487,EMEA,Mobile_Money,False,Bronze,31,1211.79,259.64,16,0,0.721,4,False,1,0.23,1.0,0.7658,,0,True,0.181,-33.9,-0.199,0.0013,Passive_Disengagement,2026-02-07T04:12:17.582744,2026-02-07T04:12:17.582745
P19488,LATAM,P2P,False,Silver,10,1343.5,484.23,10,11,0.5982,2,False,1,0.33,0.3435,0.471,,0,True,-0.315,-116.16,-0.325,-0.0189,Passive_Disengagement,2026-02-07T04:12:17.582800,2026-02-07T04:12:17.582801
P19489,CIS,Crypto,False,Bronze,21,1537.88,282.86,19,4,0.5614,3,False,0,0.09,1.0,0.3488,,0,False,-0.01,15.55,0.025,0.0174,Healthy,2026-02-07T04:12:17.582852,2026-02-07T04:12:17.582853
P19490,Africa,Crypto,False,Bronze,13,3199.29,845.24,19,13,0.6556,3,False,0,0.17,1.0,0.3493,,0,False,0.182,61.71,0.026,0.0011,Healthy,2026-02-07T04:12:17.582905,2026-02-07T04:12:17.582906
P19491,EMEA,P2P,False,Bronze,1,3043.64,871.37,8,11,0.5271,0,False,2,0.19,1.0,0.7317,,0,False,0.083,16.92,-0.077,0.0189,Healthy,2026-02-07T04:12:17.582961,2026-02-07T04:12:17.582962
P19492,Africa,Agent,False,Silver,3,2835.46,1111.56,15,1,0.6133,2,False,0,0.26,1.0,0.6387,,0,False,0.317,48.22,-0.011,0.0194,Healthy,2026-02-07T04:12:17.583020,2026-02-07T04:12:17.583021
P19493,APAC,Crypto,False,Bronze,5,1516.3,574.9,7,10,0.6824,0,False,0,0.17,1.0,0.7911,,0,False,-0.376,98.64,0.003,0.0017,Healthy,2026-02-07T04:12:17.583075,2026-02-07T04:12:17.583076
P19494,CIS,Bank,False,Bronze,15,1307.4,178.07,11,9,0.4614,2,False,1,0.25,1.0,0.7689,,0,True,-0.39,-105.13,-0.096,-0.0329,Passive_Disengagement,2026-02-07T04:12:17.583127,2026-02-07T04:12:17.583128
P19495,APAC,Crypto,False,Gold,6,2274.04,557.88,26,1,0.5231,0,False,0,0.33,0.0,0.6841,,0,True,-0.057,-67.76,0.003,-0.0307,Tier_Cliff_Anxiety,2026-02-07T04:12:17.583184,2026-02-07T04:12:17.583185
P19496,CIS,Crypto,False,Bronze,17,1008.16,202.11,8,2,0.615,3,False,0,0.17,1.0,0.6915,,0,False,0.295,-1.61,0.089,0.008,Healthy,2026-02-07T04:12:17.583239,2026-02-07T04:12:17.583240
P19497,LATAM,Crypto,False,Bronze,29,2160.2,953.74,6,4,0.6076,1,False,0,0.39,1.0,0.3361,,0,False,-0.131,24.58,0.082,0.0014,Healthy,2026-02-07T04:12:17.583292,2026-02-07T04:12:17.583293
P19498,APAC,Crypto,False,Bronze,16,2661.76,558.05,20,5,0.8907,4,True,0,0.53,1.0,0.625,,0,False,-0.249,38.9,-0.081,0.002,Healthy,2026-02-07T04:12:17.583347,2026-02-07T04:12:17.583348
P19499,EMEA,Crypto,False,Bronze,57,3945.39,1201.9,18,1,0.8035,1,False,1,0.12,1.0,0.3747,,0,False,0.353,-25.83,0.04,-0.004,Healthy,2026-02-07T04:12:17.583402,2026-02-07T04:12:17.583403
P19500,CIS,Bank,False,Gold,6,1064.91,232.79,18,3,0.3981,3,False,0,0.09,0.0,0.6238,,0,True,-0.061,-76.13,-0.229,-0.0656,Tier_Cliff_Anxiety,2026-02-07T04:12:17.583462,2026-02-07T04:12:17.583463
P19501,LATAM,Mobile_Money,False,Silver,6,1507.2,614.3,11,8,0.8549,3,False,0,0.27,0.5072,0.3869,,0,False,-0.084,-0.26,0.003,0.0284,Healthy,2026-02-07T04:12:17.583519,2026-02-07T04:12:17.583520
P19502,APAC,Crypto,False,Bronze,30,1271.54,314.07,14,6,0.6849,3,False,0,0.22,1.0,0.5991,,0,False,0.24,-3.35,-0.015,0.0164,Healthy,2026-02-07T04:12:17.583571,2026-02-07T04:12:17.583572
P19503,LATAM,Agent,False,Bronze,2,1734.64,941.07,10,2,0.6377,6,False,1,0.2,1.0,0.8581,,0,True,-0.3,-46.79,-0.144,-0.0113,Passive_Disengagement,2026-02-07T04:12:17.583623,2026-02-07T04:12:17.583624
P19504,APAC,Bank,True,Bronze,22,5658.18,1668.53,17,4,0.3101,4,False,0,0.56,1.0,0.6427,85.0,0,False,0.064,22.18,0.055,0.0108,Healthy,2026-02-07T04:12:17.583676,2026-02-07T04:12:17.583677
P19505,MENA,Bank,False,Bronze,14,1327.19,482.63,12,7,0.7947,2,False,0,0.1,1.0,0.2839,,0,False,-0.121,-13.07,-0.026,-0.0138,Healthy,2026-02-07T04:12:17.583728,2026-02-07T04:12:17.583729
P19506,MENA,Bank,False,Silver,4,1387.65,233.56,0,11,0.8804,2,False,1,0.54,0.3877,0.4886,,0,True,-0.219,-79.54,0.144,-0.013,Passive_Disengagement,2026-02-07T04:12:17.583785,2026-02-07T04:12:17.583785
P19507,Africa,Crypto,False,Gold,5,6300.42,2374.45,12,6,0.8825,0,False,0,0.27,0.2601,0.6647,,0,False,0.211,-10.86,0.176,0.0165,Healthy,2026-02-07T04:12:17.583841,2026-02-07T04:12:17.583841
P19508,EMEA,Bank,False,Bronze,1,1318.69,229.64,18,13,0.5846,4,True,0,0.13,1.0,0.6947,,0,False,-0.076,6.36,0.033,0.0208,Healthy,2026-02-07T04:12:17.583896,2026-02-07T04:12:17.583896
P19509,MENA,Bank,False,Bronze,21,2752.26,350.52,15,10,0.5754,3,False,0,0.26,1.0,0.4338,,0,False,0.193,-3.51,-0.002,0.0331,Healthy,2026-02-07T04:12:17.583948,2026-02-07T04:12:17.583948
P19510,LATAM,Bank,False,Bronze,32,14464.49,4042.08,22,0,0.5913,3,False,2,0.31,1.0,0.568,,0,False,0.341,3.37,0.092,0.0266,Healthy,2026-02-07T04:12:17.584000,2026-02-07T04:12:17.584001
P19511,LATAM,Bank,False,Gold,8,15385.49,4612.77,29,0,0.3122,2,False,0,0.36,1.0,0.8115,,0,False,-0.294,-11.72,0.098,0.0266,Healthy,2026-02-07T04:12:17.584055,2026-02-07T04:12:17.584056
P19512,EMEA,Mobile_Money,False,Silver,13,1658.95,366.56,23,2,0.6972,2,False,1,0.2,0.659,0.2061,,0,False,0.279,27.89,-0.08,0.0084,Healthy,2026-02-07T04:12:17.584111,2026-02-07T04:12:17.584112
P19513,APAC,Bank,False,Silver,70,4555.59,1391.9,9,0,0.6062,3,False,1,0.16,1.0,0.567,,0,False,-0.239,14.55,0.006,0.0044,Healthy,2026-02-07T04:12:17.584166,2026-02-07T04:12:17.584167
P19514,Africa,Crypto,False,Bronze,2,1599.95,43.53,1,8,0.6016,2,False,0,0.26,1.0,0.4677,,0,False,0.217,46.08,0.133,0.0249,Healthy,2026-02-07T04:12:17.584218,2026-02-07T04:12:17.584219
P19515,APAC,Agent,False,Gold,31,1987.86,473.92,11,0,0.6142,8,True,0,0.1,0.0,0.3976,,0,False,-0.022,22.65,0.045,0.0077,Healthy,2026-02-07T04:12:17.584274,2026-02-07T04:12:17.584275
P19516,MENA,Agent,False,Bronze,11,1029.72,53.43,7,3,0.8749,2,False,0,0.09,1.0,0.6725,,0,False,-0.214,10.06,-0.027,-0.0147,Healthy,2026-02-07T04:12:17.584326,2026-02-07T04:12:17.584327
P19517,EMEA,Agent,False,Bronze,1,1619.02,181.29,21,4,0.5459,3,False,0,0.02,1.0,0.4466,,0,False,-0.155,23.16,0.025,0.0057,Healthy,2026-02-07T04:12:17.584378,2026-02-07T04:12:17.584379
P19518,Africa,Bank,True,Bronze,16,1298.55,358.32,8,7,0.8604,2,False,1,0.46,1.0,0.4988,85.0,0,False,0.407,14.86,0.169,0.0099,Healthy,2026-02-07T04:12:17.584431,2026-02-07T04:12:17.584431
